TIC_ID,Teff,Tmag,r_est,Obs,a_RV,a_EA,a_EM,Per_RV,Per_EA,Per_EM,Elat,Glat,Gaia_ID,RA,Dec,asep_RV,asep_EA,asep_EM,Ttime,TWOMASS,HZ_flag,JWST_flag,Earth_flag,S1_flag,S2_flag,S3_flag,S4_flag,S5_flag,S6_flag,
59705241,3344,10.42,13.43053988,41.526,0.076,0.093,0.214,14.95,20.31,70.88,55.5731,5.1271,2047690533883897856,297.1701,35.9215,5.66,6.92,15.93,0.062,19484080+3555178,0,0,1,0,0,0,0,0,0,
241159653,2939,11.82,13.48252657,23.193,0.038,0.047,0.116,7.24,9.74,37.97,9.958,-41.2217,2679694971455927296,329.2302,-1.9026,2.82,3.49,8.6,0.012,21565513-0154100,0,0,0,0,0,0,0,0,0,
471012295,2939,11.82,13.48252657,23.193,0.038,0.047,0.116,7.24,9.74,37.97,9.958,-41.2214,2679694971455927296,329.2297,-1.9028,2.82,3.49,8.6,0.012,21565513-0154100,0,0,0,0,0,0,0,0,0,
261075502,3041,11.66,13.50296367,24.624,0.042,0.052,0.125,8.26,11.14,42.15,21.2947,1.8751,205533465225342208,76.2747,44.2344,3.11,3.85,9.26,0.017,05050591+4414037,0,0,0,1,1,0,1,1,0,
397098265,3024,11.81,13.52430008,42.444,0.037,0.045,0.109,7.17,9.66,36.74,56.7446,19.8053,555032443207370880,61.6552,79.2671,2.74,3.33,8.06,0.01,04063732+7916012,0,0,0,0,0,1,0,1,0,
289325518,3450,9.55,13.57257603,53.784,0.1,0.123,0.277,19.3,26.3,89.46,63.7436,20.7636,2110336583235233536,277.9933,40.6864,7.37,9.06,20.41,0.117,18315840+4041104,0,0,1,0,0,0,0,0,0,
201881092,3379,9.81,13.94012002,59.508,0.099,0.122,0.279,18.7,25.42,87.96,-66.2847,-53.3788,4726357491998516480,39.4699,-58.7531,7.1,8.75,20.01,0.122,02375278-5845110,0,0,1,0,1,1,0,0,0,
284701226,3298,11.19,13.98215393,32.238,0.056,0.069,0.16,11.67,15.83,55.9,44.3031,62.7612,1282073374517759872,223.7978,30.1126,4.01,4.93,11.44,0.029,14551146+3006454,0,0,1,0,0,0,0,0,0,
193867007,3416,9.34,13.9851693,71.442,0.115,0.142,0.323,21.52,29.29,100.44,70.0259,28.2265,1350714133093019904,269.4623,46.5886,8.22,10.15,23.1,0.179,17575096+4635182,0,0,1,0,0,0,0,0,0,
120526877,3177,10.57,14.02425385,33.318,0.055,0.068,0.161,10.99,14.86,54.13,46.2171,-13.9714,1909518584080107904,337.4541,41.4801,3.92,4.85,11.48,0.031,22294885+4128479,0,0,1,0,0,0,0,0,0,
406517901,2976,11.67,14.24177989,80.001,0.034,0.041,0.102,6.53,8.8,33.92,71.9213,26.3554,2302668860880387072,289.1035,84.2281,2.39,2.88,7.16,0.01,19162483+8413411,1,0,0,0,0,0,0,0,0,
219780306,3717,8.15,14.31550612,330.858,0.186,0.23,0.499,37.62,51.76,165.83,84.4462,32.5901,1439069444391326208,263.8937,61.6816,12.99,16.07,34.86,0.59,17353445+6140540,0,0,1,0,0,0,0,0,0,
7723060,3211,11.23,14.31769043,47.439,0.062,0.076,0.178,11.83,16.02,57.83,-60.3429,-44.414,4865016349710062208,66.2341,-40.0466,4.33,5.31,12.43,0.039,04245619-4002469,0,0,0,0,0,0,0,1,1,
394816687,3251,10.62,14.32180116,63.153,0.068,0.083,0.195,13.1,17.75,63.43,-67.6075,-17.9814,5199087706000356096,161.9112,-79.4627,4.75,5.8,13.62,0.047,10473868-7927458,0,0,1,0,0,0,0,0,0,
24089801,3202,11.45,14.39714556,44.307,0.045,0.055,0.131,9.34,12.64,45.75,58.1779,48.2917,1379500928055726848,241.2119,39.16,3.13,3.82,9.1,0.016,16045093+3909359,0,0,0,0,0,0,0,0,0,
207339173,3065,11.55,14.42289453,39.663,0.043,0.052,0.127,8.46,11.41,42.86,52.6326,35.0752,1123681096674583552,134.9842,72.9601,2.98,3.61,8.81,0.017,08595604+7257364,0,0,0,0,0,0,0,0,0,
230120143,2867,11.8,14.42895976,336.663,0.038,0.046,0.115,6.94,9.34,37.21,82.2102,37.2402,1648484868558988544,250.0861,67.6014,2.63,3.19,7.97,0.012,16402068+6736046,1,0,0,0,0,0,0,0,0,
328591096,3258,10.82,14.44471894,44.01,0.069,0.085,0.198,13.3,18.03,64.29,-57.9692,-8.7801,5842905399625203328,190.5819,-71.639,4.78,5.88,13.71,0.048,12421964-7138202,0,0,1,0,0,0,0,0,0,
148563078,3050,11.32,14.45442273,23.733,0.041,0.051,0.122,7.97,10.75,40.58,-15.9732,43.2327,3758629475341196672,164.6166,-10.7751,2.84,3.53,8.44,0.016,10582800-1046304,0,0,0,0,0,0,0,0,0,
303301402,3274,11.95,14.46672723,37.449,0.072,0.088,0.204,13.78,18.69,66.38,-52.0359,7.7845,5363990535794423680,159.5633,-49.5624,4.98,6.08,14.1,0.055,10381517-4933446,0,0,0,0,0,0,0,0,0,
461635002,3027,11.71,14.47251234,54.378,0.036,0.043,0.106,6.97,9.4,35.7,64.0132,21.3302,573273684709125504,19.9673,84.1591,2.49,2.97,7.32,0.01,01195227+8409327,0,0,0,0,0,0,0,0,0,
156491690,3259,11.4,14.51820996,78.759,0.052,0.063,0.148,10.74,14.55,51.88,71.6798,40.1015,1701602958196086528,217.806,75.4451,3.58,4.34,10.19,0.023,14311348+7526423,0,0,0,0,0,0,0,0,0,
16834517,3080,10.99,14.54990937,41.229,0.06,0.073,0.176,11.13,15.01,56.18,54.8356,-0.5632,2064100569188230144,307.8568,38.5623,4.12,5.02,12.1,0.036,20312561+3833432,0,0,1,0,0,0,0,0,0,
144654557,3344,10.94,14.55868596,50.166,0.084,0.103,0.237,16.22,22.03,76.87,-61.9835,-3.2948,5329084752471816192,131.162,-48.0891,5.77,7.07,16.28,0.082,08443891-4805218,0,0,1,0,0,0,0,0,0,
447382925,3132,11.46,14.58071579,31.212,0.051,0.062,0.148,9.76,13.19,48.64,-42.3463,-12.8172,5815970800722940800,251.9798,-65.1532,3.5,4.25,10.15,0.024,16475517-6509116,0,0,0,0,0,0,0,0,0,
61085196,3035,11.91,14.58859332,22.95,0.04,0.049,0.119,7.87,10.61,40.2,6.9948,-34.0743,89593331327905536,39.1839,22.6739,2.74,3.36,8.16,0.011,02364412+2240265,0,0,0,0,0,1,1,0,0,
160422712,3338,9.81,14.63826561,161.46,0.091,0.111,0.256,17.07,23.18,81.02,75.7836,36.9666,1706907487620624000,235.3191,75.9928,6.22,7.58,17.49,0.128,15411642+7559347,0,0,1,0,0,0,0,0,0,
467929202,3170,11.63,14.64268722,25.839,0.044,0.054,0.129,8.55,11.55,42.18,27.9152,23.6108,4393265392167891712,258.8288,4.9639,3.0,3.69,8.81,0.015,17151894+0457496,0,0,0,0,0,0,0,0,0,
312885008,3308,10.27,14.65186037,37.287,0.067,0.082,0.19,13.45,18.24,64.25,51.8331,33.0824,1123140411831352064,127.8754,73.0627,4.57,5.6,12.97,0.046,08313011+7303459,0,0,1,0,0,0,0,0,0,
266194572,3142,11.63,14.80218194,23.625,0.043,0.053,0.126,8.72,11.79,43.35,-15.1274,15.9574,3143635723866162432,117.9641,5.5492,2.9,3.58,8.51,0.016,07515138+0532572,0,0,0,0,0,0,0,1,1,
369707376,3486,9.88,14.82048445,59.724,0.092,0.113,0.255,18.43,25.15,84.82,-66.3854,-51.6188,4701057557644479232,32.8252,-63.2281,6.21,7.62,17.21,0.093,02111797-6313413,0,0,1,1,0,0,0,0,0,
199574208,3017,10.36,14.84364162,183.492,0.077,0.094,0.229,13.07,17.62,67.11,76.3329,40.9126,1431176943768690816,248.5847,57.1624,5.19,6.33,15.43,0.08,16342040+5709439,1,0,1,0,0,0,0,0,0,
410153553,3043,11.88,14.88455454,40.824,0.041,0.05,0.121,7.87,10.61,40.12,-54.1226,-43.9075,6385548541499112448,340.4921,-69.169,2.75,3.36,8.13,0.011,22415815-6910089,0,0,0,0,0,0,0,0,0,
286582903,3236,11.14,14.9210518,29.727,0.051,0.063,0.147,10.52,14.24,51.09,40.773,17.4775,4502369583096912896,271.7023,17.3464,3.42,4.22,9.85,0.023,18064856+1720472,0,0,1,0,0,0,0,0,0,
459181676,3114,11.67,14.95904811,42.93,0.043,0.052,0.125,8.61,11.63,43.09,57.1323,30.4055,1138963758544545280,123.4355,79.3032,2.87,3.48,8.36,0.016,08134450+7918114,0,0,0,0,0,0,0,0,0,
450341297,2971,11.98,14.97411204,25.542,0.044,0.054,0.133,8.37,11.27,43.5,26.4676,78.001,3746973763029907328,202.6294,19.1595,2.94,3.61,8.88,0.019,13303106+1909340,0,0,0,0,0,0,0,0,0,
367359428,3191,10.72,15.01579831,59.697,0.061,0.074,0.175,11.82,15.98,58.02,66.3758,13.9712,2232966828771055744,343.1652,75.0719,4.06,4.93,11.65,0.04,22523963+7504190,0,0,1,0,0,0,0,0,0,
26968755,3521,9.89,15.20290997,82.377,0.095,0.117,0.261,19.09,26.08,87.25,72.3723,15.3662,2136665454312416128,293.7293,53.2566,6.25,7.7,17.17,0.1,19345497+5315228,0,0,1,0,0,0,0,0,0,
260708537,3445,9.34,15.21417413,338.445,0.124,0.152,0.344,23.13,31.51,107.31,-81.0893,-25.1232,5482827676662168832,98.4582,-58.5285,8.15,9.99,22.61,0.213,06334998-5831426,1,0,1,0,0,0,0,0,0,
289589923,3154,11.24,15.22164499,336.852,0.047,0.058,0.137,9.5,12.84,47.06,82.0841,37.2962,1631591147276525696,253.2062,63.0775,3.09,3.81,9.0,0.017,16524947+6304389,1,0,1,0,0,0,0,0,0,
386240361,3351,10.88,15.22879321,56.376,0.085,0.105,0.241,16.5,22.41,78.08,-64.8998,-4.7136,5309974484478157696,139.2127,-55.9297,5.58,6.89,15.83,0.082,09165105-5555468,0,0,1,0,0,0,0,0,0,
224289450,3216,10.94,15.23739967,35.451,0.067,0.082,0.192,12.83,17.36,62.6,49.4017,61.7182,1573086507223498496,183.089,54.4896,4.4,5.38,12.6,0.048,12122112+5429231,0,0,1,0,0,0,0,0,0,
112603237,3112,10.65,15.35721952,36.882,0.049,0.059,0.142,9.34,12.61,46.77,-51.3038,-6.0202,5605469299570245504,112.2132,-30.2647,3.19,3.84,9.25,0.023,07285117-3015527,0,0,1,0,0,0,0,0,1,
264992033,3291,10.22,15.38361449,51.246,0.071,0.087,0.202,13.94,18.9,66.85,62.5586,7.6847,2213428064767263360,346.8747,68.6681,4.62,5.66,13.13,0.055,23073004+6840051,0,0,1,0,0,0,0,0,0,
142963210,3267,10.29,15.44996752,46.386,0.088,0.108,0.251,16.21,21.97,78.16,59.6478,47.062,1683609076745527680,181.3737,69.5396,5.7,6.99,16.25,0.097,12052974+6932227,0,0,1,0,0,0,0,0,0,
468216076,3203,10.5,15.53792627,54.297,0.061,0.074,0.175,11.64,15.75,56.98,-63.9753,-30.0477,6342940473056949120,326.6781,-85.7179,3.93,4.76,11.26,0.038,21464282-8543046,0,0,1,0,0,0,0,0,0,
123013596,3344,10.45,15.54892727,66.555,0.071,0.087,0.199,14.2,19.29,67.31,68.6724,21.7126,2118429538570209920,278.8637,45.7614,4.57,5.6,12.8,0.046,18352722+4545403,0,0,1,0,0,0,0,0,0,
441803471,3195,11.3,15.570387,338.85,0.05,0.061,0.145,10.18,13.77,49.93,80.837,30.4644,1656076893269778432,265.6732,75.6219,3.21,3.92,9.31,0.023,17424147+7537187,1,0,0,0,0,0,0,0,0,
287488930,3468,9.55,15.60013228,170.289,0.109,0.134,0.302,21.3,29.05,98.38,-76.0038,-21.576,5210616497733074304,123.4275,-76.1301,6.99,8.59,19.36,0.151,08134261-7607485,0,0,1,0,0,0,0,0,0,
467465371,3123,11.81,15.66835725,41.418,0.045,0.055,0.132,9.02,12.18,45.03,55.2577,-4.6082,2001345397199713152,336.233,52.0052,2.87,3.51,8.42,0.017,22245593+5200190,0,0,0,0,0,0,0,0,0,
441721594,3323,10.96,15.76321012,338.661,0.063,0.077,0.178,12.83,17.42,61.11,80.9867,33.3913,1655482224982135040,255.4411,74.1976,4.0,4.88,11.29,0.037,17014590+7411513,1,0,1,0,0,0,0,0,0,
345874162,3227,10.98,15.86615223,32.319,0.057,0.07,0.164,11.45,15.51,55.75,44.4581,28.8199,4567274927016803328,260.4776,21.4298,3.59,4.41,10.34,0.031,17215464+2125468,0,0,1,0,0,0,0,0,0,
391948920,3454,9.54,15.90521345,302.616,0.118,0.145,0.327,22.19,30.24,102.74,-77.8788,-31.2548,4623882630333283328,79.2486,-78.2889,7.42,9.12,20.56,0.185,05165967-7817203,1,0,1,1,1,1,1,1,1,
103179032,3116,11.01,15.91519932,37.53,0.053,0.065,0.156,10.31,13.92,51.58,52.0948,16.4133,549890302202250112,62.0465,74.3837,3.33,4.08,9.8,0.026,04081101+7423018,0,0,1,0,0,0,0,1,0,
239481097,3291,11.18,15.97015127,35.073,0.048,0.059,0.137,10.22,13.86,49.0,48.8507,-0.6555,2029432043779954432,300.8607,29.8665,3.01,3.69,8.58,0.021,20032651+2952000,0,0,1,0,0,0,0,0,0,
144067450,3120,11.31,15.9866489,29.619,0.05,0.06,0.145,9.54,12.88,47.66,-40.5433,-52.8565,6509993810151618304,337.5394,-53.7487,3.13,3.75,9.07,0.028,22300946-5344551,0,0,0,0,0,0,0,0,0,
352702345,3270,9.91,16.00048443,85.212,0.102,0.125,0.29,18.28,24.77,88.08,72.8869,12.7072,2195298973450457984,308.418,61.7538,6.37,7.81,18.12,0.144,20334030+6145135,0,0,1,0,0,0,0,0,0,
322391844,3311,10.36,16.00903275,65.448,0.074,0.091,0.21,14.51,19.68,69.27,68.3423,10.1628,2222540228723911168,326.6676,66.803,4.62,5.68,13.12,0.056,21464021+6648105,0,0,1,0,0,0,0,0,0,
201421509,3248,10.62,16.02625777,41.58,0.068,0.083,0.193,12.94,17.54,62.71,-55.6965,-22.6062,2889899840676982912,92.0685,-32.2795,4.24,5.18,12.04,0.047,06081642-3216462,0,0,1,1,0,0,1,1,0,
400361232,2962,11.14,16.02675251,29.484,0.052,0.064,0.157,9.5,12.8,49.54,40.1743,24.5422,4549983418742839808,263.4715,16.9203,3.24,3.99,9.8,0.029,17335314+1655129,0,0,0,0,0,0,0,0,0,
103581155,3234,11.35,16.06117061,39.501,0.052,0.063,0.148,10.56,14.3,51.32,52.4761,40.9533,1070519572033023232,150.5241,69.7581,3.24,3.92,9.21,0.023,10020580+6945294,0,0,0,0,0,0,0,0,0,
238633709,3447,9.44,16.1756815,68.148,0.125,0.154,0.348,23.37,31.84,108.39,-69.1462,-10.5984,5320435203722048768,122.4919,-52.9682,7.73,9.52,21.51,0.224,08095807-5258054,0,0,1,0,0,0,0,0,0,
401532771,3109,11.97,16.30752074,46.062,0.04,0.049,0.117,8.01,10.82,40.16,59.449,22.0756,569821974111727744,63.508,82.2601,2.45,3.0,7.17,0.01,04140201+8215360,0,0,0,0,0,0,0,1,1,
267533071,3296,10.17,16.31339034,76.113,0.092,0.113,0.262,17.03,23.11,81.62,-71.1283,-14.6206,5492622847798742272,114.0501,-51.9226,5.64,6.93,16.06,0.107,07361202-5155213,0,0,1,0,0,0,0,0,0,
408438072,3042,11.86,16.32613546,25.947,0.041,0.05,0.121,7.86,10.6,40.09,-28.487,31.2828,5471516004114550784,161.4659,-23.1501,2.51,3.06,7.41,0.011,10455184-2309001,0,0,0,0,0,0,0,0,0,
355740719,2888,11.93,16.33109086,28.593,0.051,0.062,0.155,8.96,12.05,47.71,37.3437,55.8714,1214076070761755008,229.6311,20.6078,3.12,3.8,9.49,0.03,15183145+2036279,0,0,0,0,0,0,0,0,0,
341607068,3173,10.91,16.33723007,29.403,0.056,0.069,0.163,10.82,14.63,53.36,-40.0056,-6.1919,5832599952051348992,239.3017,-61.4821,3.43,4.22,9.98,0.031,15571239-6128557,0,0,1,0,0,0,0,0,0,
64319380,3333,11.34,16.3463569,41.121,0.076,0.093,0.214,14.91,20.25,70.87,54.6415,-1.2319,2063967910147595008,309.1918,38.8424,4.65,5.69,13.09,0.063,20364601+3850329,0,0,0,0,0,0,0,0,0,
288634843,3347,10.47,16.39652848,180.657,0.076,0.093,0.215,15.07,20.48,71.41,76.2632,27.3601,2294281163411732736,278.966,80.0943,4.64,5.67,13.11,0.062,18355181+8005394,1,0,1,0,0,0,0,0,0,
235564220,3231,11.04,16.40976804,59.805,0.063,0.077,0.18,12.38,16.76,60.19,66.4022,51.0527,1595170236922937728,233.516,51.3674,3.84,4.69,10.97,0.04,15340386+5122023,0,0,1,0,0,0,0,0,0,
359251064,3253,10.54,16.47818034,38.988,0.074,0.091,0.211,14.11,19.11,68.26,52.2781,-2.0323,429297924157113856,1.9276,60.3818,4.49,5.52,12.8,0.058,00074264+6022543,0,0,1,0,0,0,0,0,0,
366872042,3075,11.9,16.5448848,65.691,0.043,0.053,0.127,8.5,11.46,42.96,68.4256,17.1331,2281046483684995840,336.7863,77.8661,2.6,3.2,7.68,0.017,22270871+7751579,0,0,0,0,0,0,0,0,0,
396697919,3493,9.46,16.55032104,151.605,0.114,0.141,0.316,22.41,30.58,102.96,-75.4985,-42.4264,4775316442680940800,65.5521,-57.4336,6.89,8.52,19.09,0.171,04221249-5726011,0,0,1,0,1,1,1,1,0,
233342788,3604,10.19,16.55073893,74.466,0.098,0.121,0.268,20.29,27.79,91.25,70.7518,11.9774,2185710338703934976,301.2591,54.4342,5.92,7.31,16.19,0.104,20050227+5426037,0,0,1,0,0,0,0,0,0,
297262361,3410,10.62,16.65948668,42.822,0.076,0.094,0.214,15.51,21.1,72.47,57.0422,-0.9334,2066768499405895296,313.2424,43.1734,4.56,5.64,12.85,0.06,20525817+4310240,0,0,1,0,0,0,0,0,0,
290183543,3181,11.76,16.73020624,113.076,0.057,0.07,0.166,11.01,14.89,54.18,-74.1323,-14.2743,5291484512805323264,121.4424,-59.214,3.41,4.18,9.92,0.031,08054616-5912504,1,0,0,0,0,1,0,0,1,
284800109,3307,11.0,16.75088936,62.613,0.066,0.081,0.188,13.31,18.06,63.63,67.4232,42.9511,1409902905599851392,247.867,47.1726,3.94,4.84,11.22,0.045,16312806+4710212,0,0,1,0,0,0,0,0,0,
341787179,3136,11.87,16.76000578,41.283,0.051,0.063,0.15,9.89,13.36,49.2,-54.9444,-8.7784,5840719364353028096,203.5479,-71.3642,3.04,3.76,8.95,0.024,13341148-7121513,0,0,0,0,0,0,0,0,0,
51100039,3103,11.82,16.96705055,25.947,0.045,0.055,0.131,8.89,12.0,44.62,-28.4253,16.6537,5751680775281710720,127.8479,-10.4982,2.65,3.24,7.72,0.017,08312348-1029534,0,0,0,0,0,0,0,0,0,
11654435,3223,11.85,16.97311702,36.126,0.064,0.078,0.183,12.22,16.54,59.54,-50.3415,3.9346,5638902733762157184,128.8822,-34.0103,3.77,4.6,10.78,0.039,08353172-3400369,0,0,0,0,0,0,0,0,0,
137729107,3164,11.88,17.05291019,34.371,0.049,0.06,0.142,9.85,13.31,48.68,47.8543,57.7849,844922257281519744,174.0672,56.4004,2.87,3.52,8.33,0.023,11361611+5624017,0,0,0,0,0,0,0,0,0,
177122224,3120,11.99,17.07288094,26.973,0.05,0.06,0.145,9.54,12.88,47.66,-32.4949,-1.5836,3046640175314154624,106.2998,-10.1313,2.93,3.51,8.49,0.024,07051194-1007528,0,0,0,1,1,1,1,1,1,
301878803,3140,11.82,17.08084584,26.028,0.043,0.053,0.126,8.78,11.86,43.65,28.8076,-26.6277,1773497412196823680,326.0332,17.077,2.52,3.1,7.38,0.016,21440795+1704372,0,0,0,0,0,0,0,0,0,
149423103,3214,11.81,17.08643897,329.643,0.05,0.061,0.143,10.21,13.81,49.83,-84.7605,-32.3338,4757687388639045504,84.4157,-61.9121,2.93,3.57,8.37,0.023,05373975-6154442,1,0,0,0,0,0,1,1,0,
116281940,3169,11.9,17.10480666,43.956,0.048,0.058,0.138,9.63,13.02,47.54,57.9297,60.2458,1590096093840214272,221.5029,46.5568,2.81,3.39,8.07,0.017,14460062+4633251,0,0,0,0,0,0,0,0,0,
277422933,2776,11.68,17.13962661,63.774,0.039,0.047,0.122,6.87,9.23,37.88,67.8004,7.9182,2183807118442110720,310.8303,55.3481,2.28,2.74,7.12,0.052,20431920+5520521,0,0,0,0,0,0,0,0,0,
311931991,3296,11.55,17.1618985,32.94,0.054,0.066,0.153,11.24,15.25,53.87,45.5611,-7.6937,418363560198079616,9.8289,55.1369,3.15,3.85,8.92,0.023,00391896+5508132,0,0,0,0,0,0,0,0,0,
103632048,3165,11.83,17.16916336,39.393,0.051,0.062,0.148,10.21,13.8,50.44,52.3509,41.6752,1070382098718626176,151.9973,69.246,2.97,3.61,8.62,0.024,10075949+6914458,0,0,0,0,0,0,0,0,0,
294093302,3304,10.78,17.26881056,257.715,0.077,0.094,0.218,14.75,20.02,70.56,-77.5232,-20.1403,5486916932205092352,107.4069,-57.0617,4.46,5.44,12.62,0.064,07093765-5703423,1,0,1,0,0,0,0,0,1,
366056706,3028,11.96,17.4362606,31.239,0.043,0.052,0.127,8.27,11.15,42.35,-42.4388,-22.0859,6437366909611503104,276.5823,-65.7947,2.47,2.98,7.28,0.017,18261976-6547410,0,0,0,0,0,0,0,0,0,
20325775,3069,11.92,17.52048712,25.677,0.044,0.053,0.128,8.4,11.33,42.54,-27.0968,33.0804,3536327366875661056,167.472,-24.2498,2.51,3.03,7.31,0.017,11095327-2414594,0,0,0,0,0,0,0,0,0,
142940412,3135,11.92,17.53181376,43.011,0.05,0.062,0.147,10.01,13.53,49.84,57.1703,49.7043,1056860923195191936,179.4576,66.5623,2.85,3.54,8.38,0.024,11574980+6633443,0,0,0,0,0,0,0,0,0,
302444623,3301,11.74,17.53969607,110.025,0.076,0.094,0.217,14.69,19.93,70.31,-73.9964,-16.758,5222018879990530304,133.7697,-71.5967,4.33,5.36,12.37,0.064,08550473-7135480,0,0,0,0,0,0,0,0,0,
206542524,3218,11.24,17.71260386,41.31,0.063,0.077,0.18,12.05,16.31,58.79,-55.0287,-62.3502,4914733005253271040,18.3184,-54.4872,3.56,4.35,10.16,0.039,01131639-5429138,0,0,0,1,1,0,0,0,0,
69692170,3252,11.27,17.78303705,40.446,0.061,0.075,0.176,12.29,16.65,59.48,53.586,5.5689,2045458628362127360,294.6823,33.1933,3.43,4.22,9.9,0.038,19384372+3311352,0,0,0,0,0,0,0,0,0,
12962163,3311,10.42,17.79605903,45.387,0.082,0.1,0.231,15.6,21.17,74.5,58.9706,1.2809,2014653404891943936,343.5896,60.9955,4.61,5.62,12.98,0.074,22542171+6059439,0,0,1,0,0,0,0,0,0,
207339690,3221,11.85,17.79766557,41.175,0.049,0.059,0.14,10.01,13.55,48.79,54.7641,34.1214,1125337098625077504,135.0536,75.3728,2.75,3.32,7.87,0.022,09001285+7522223,0,0,0,0,0,0,0,0,0,
156495054,3549,10.03,17.8144252,80.595,0.11,0.135,0.301,21.61,29.54,98.19,72.0441,39.7675,1701585301586364032,219.2886,75.6159,6.17,7.58,16.9,0.14,14370923+7536572,0,0,1,0,0,0,0,0,0,
156495056,3449,10.57,17.82604276,80.595,0.078,0.095,0.216,15.94,21.73,73.91,72.0477,39.769,1701585301586363904,219.3024,75.6121,4.38,5.33,12.12,0.059,14371253+7536437,0,0,1,0,0,0,0,0,0,
32811633,3102,11.79,17.85681216,36.288,0.047,0.058,0.139,9.11,12.3,45.75,-50.5422,-25.5778,2907884728469088384,86.4597,-27.1638,2.63,3.25,7.78,0.017,05455033-2709498,0,0,0,1,1,1,1,1,1,
367279806,3385,10.18,17.87528421,57.834,0.101,0.125,0.285,19.07,25.93,89.59,65.5428,7.9578,2218904319868065408,333.859,66.2244,5.65,6.99,15.94,0.132,22152616+6613277,0,0,1,0,0,0,0,0,0,
188691615,3116,11.9,17.89508103,80.244,0.044,0.054,0.13,8.87,11.98,44.4,71.9786,34.7028,1366580223320227072,260.1929,49.2557,2.46,3.02,7.26,0.017,17204621+4915221,0,0,0,0,0,0,0,0,0,
356838394,3151,11.89,17.97179045,79.92,0.053,0.065,0.155,10.26,13.87,50.87,-71.9176,-12.4681,5296347755815266816,135.3822,-65.4445,2.95,3.62,8.62,0.024,09013172-6526402,0,0,0,0,0,0,0,0,0,
272230783,3034,11.23,18.03361766,41.175,0.062,0.076,0.185,11.19,15.09,57.22,54.7132,-0.769,2012619720701400192,355.9721,61.0377,3.44,4.21,10.26,0.045,23435331+6102156,0,0,0,0,0,0,0,0,0,
168726017,3187,11.47,18.05110641,36.801,0.058,0.071,0.169,11.2,15.15,55.07,-51.196,-47.0827,4883809068925124224,62.2316,-31.4817,3.21,3.93,9.36,0.032,04085558-3128537,0,0,0,1,1,1,1,1,1,
279606581,3393,9.87,18.07326068,54.702,0.093,0.115,0.262,18.11,24.64,84.95,64.1589,10.5202,2228253123641146880,346.6486,71.7238,5.15,6.36,14.5,0.102,23063586+7143258,0,0,1,0,0,0,0,0,0,
235048515,3665,9.21,18.11045449,190.377,0.157,0.194,0.424,30.91,42.44,137.49,-76.4807,-33.2754,4768702571002262912,82.7383,-53.5145,8.67,10.71,23.41,0.359,05305719-5330521,0,0,1,0,0,0,1,1,1,
38759628,3364,10.42,18.23143148,340.659,0.088,0.108,0.247,16.98,23.07,80.12,-79.2066,-40.2823,4677345043203760896,67.0238,-62.1569,4.83,5.92,13.55,0.091,04280568-6209254,1,0,1,1,1,0,0,1,0,
357372071,3306,10.8,18.25750607,45.576,0.074,0.09,0.209,14.42,19.57,68.93,59.093,60.3286,1603611493015735296,218.0605,49.6517,4.05,4.93,11.45,0.056,14321453+4939058,0,0,1,0,0,0,0,0,0,
344136084,3329,10.46,18.45881069,90.612,0.081,0.1,0.23,15.7,21.31,74.66,-73.1648,-18.0653,5503983654771355776,108.2252,-52.3349,4.39,5.42,12.46,0.073,07125405-5220055,0,0,1,0,0,0,0,0,0,
233738219,3324,10.88,18.51421762,320.058,0.066,0.081,0.187,13.36,18.14,63.61,86.3798,26.4847,2256631484392164736,277.8408,64.9037,3.56,4.38,10.1,0.045,18312179+6454132,1,1,1,0,0,0,0,0,0,
188640773,3287,11.34,18.53026717,133.569,0.084,0.103,0.239,15.77,21.39,75.72,74.9076,35.2647,1416123117756120960,259.4107,52.4062,4.53,5.56,12.9,0.085,17173857+5224227,0,0,0,0,0,0,0,0,0,
279674929,3265,10.73,18.57731795,97.173,0.07,0.086,0.201,13.51,18.3,65.17,-73.4001,-46.1356,4672462936698379520,50.2158,-63.8646,3.77,4.63,10.82,0.048,03205178-6351524,0,0,1,1,0,0,0,0,0,
256517649,3392,10.57,18.61140323,309.663,0.114,0.14,0.32,21.14,28.75,99.17,77.9005,17.7825,2247535151679497472,299.5688,65.0385,6.13,7.52,17.19,0.18,19581651+6502184,1,0,1,0,0,0,0,0,0,
29725804,3092,11.64,18.69415759,30.213,0.046,0.056,0.135,8.86,11.96,44.6,-41.8648,17.5379,5458784415381054464,151.1613,-33.586,2.46,3.0,7.22,0.017,10043870-3335093,0,0,0,0,0,0,0,0,0,
136318084,2851,11.68,18.74558024,35.073,0.045,0.055,0.139,8.03,10.79,43.24,48.8592,-3.2471,1862034696988864896,305.5617,31.2957,2.4,2.93,7.42,0.021,20221476+3117447,0,0,0,0,0,0,0,0,0,
25003158,3246,11.68,18.74999318,24.597,0.043,0.052,0.122,8.92,12.08,43.21,-21.2327,-66.3863,2461728194387221504,30.4328,-10.2914,2.29,2.77,6.51,0.014,02014384-1017295,0,0,0,1,1,1,0,0,0,
112115898,3226,11.67,18.88731587,37.179,0.064,0.078,0.184,12.3,16.65,59.89,-51.6973,-6.5775,5605438925569442432,111.6587,-30.5524,3.39,4.13,9.74,0.04,07263809-3033087,0,0,0,0,0,0,0,0,0,
